tweet_id	tweet	label
10554	Covid-19 neurological symptoms emerge in most hospitalized patients, study says https://t.co/iK0cfqCv95 https://t.co/L4AyMdxjUQ	Lit-News_mentions
12726	#Covid_19ec #Covid_19 #Covid_19mx #covid_19australia  #smell Loss of smell and taste validated as COVID-19 symptoms in patients with high recovery rate.... Read more.https://t.co/eP7Mwui0wV https://t.co/XIHnXdQbUz	Lit-News_mentions
20610	The main reason I’m scared to get COVID-19 is bc my partner could get it which would put his life at risk (&amp; he’d be sad if I died too ofc) but also I had whooping cough in middle school so I already know not being able to breathe because I’m sick is EXTREMELY scary &amp; painful	Nonpersonal_reports
11486	Chandigarh: Doctors say it is too early to know the long-term impact of Covid-19; fatigue and weakness, among others, are common complaints of patients who have recovered.@Parul_ie reports: https://t.co/kXL6WTBpKJ	Lit-News_mentions
12504	New information suggests that the coronavirus can affect the brain. One study, for example, showed that 36.4% of the patients they examined had neurological symptoms.. https://t.co/367AKuszmU	Lit-News_mentions
14169	78% of COVID-19 patients show signs of heart damage after recovery - Cardiovascular Business https://t.co/MpQwikhHR6	Lit-News_mentions
30948	Up early today, my bestie is coming for a socially distanced garden chat. I'm not great doing earlies but I've had a full octane coffee and I'm starting to pick up a bit. I'm noise sensitive this morning, so sitting in bed with my pooch relaxing till I need to dress.	Self_reports
11352	just to remind everybody how much of not-just-a-flu covid-19 is: »This study found that in patients who had recovered from COVID-19, 87.4% reported persistence of at least 1 symptom, particularly fatigue and dyspnea« https://t.co/F9ASLKKHak	Lit-News_mentions
10065	"""#Backtrack "	Lit-News_mentions
31228	I'm guessing after nearly 4 months of symptoms, I might benefit from a structured form of rehab (brain and body), rather than randomly walking here and there. I will ask my GP again next week if the NHS can offer me any rehab services otherwise I might find a physio /end	Self_reports
13131	Months after Covid-19 infection, patients report breathing difficulty and fatiguehttps://t.co/9X0JGiwasl	Lit-News_mentions
10936	Neurological Problems Reported In 55% Of COVID-19 Patients https://t.co/hn4iue8Vf0	Lit-News_mentions
12129	Doctors examining possible link between chronic fatigue syndrome and COVID-19 - ABC News https://t.co/PQMXpCO9b2	Lit-News_mentions
13751	#COVID19 typically causes flu-like symptoms including a fever and cough.  In some patients; particularly the elderly and others with other chronic health conditions - these symptoms can develop into pneumonia, with chest tightness, chest pain, and shortness of breath. #Covid_19 https://t.co/AFP44z71pZ	Lit-News_mentions
23025	My 4 year old coughs... My wife says “I don’t know where she got that cough from”.......... kid says “I got Coronavirus”. Too many days in quarantine.	Nonpersonal_reports
23578	My sister in #COVID19 hotspot, Los Angeles, is sick and has an increasing fever.  Hopefully she doesn't have #coronavirus ...	Nonpersonal_reports
14326	EVIDENCE: Patients with COVID-19 testing positive with common features of cough, fever, and shortness of breath can present to the ER with encephalopathy, or can develop encephalopathy during their hospital stay. @hthsci4bb3 #4bb3neuroimmunehttps://t.co/u4QktAXyiZ	Lit-News_mentions
20697	@TEAMServicesNY @NYGovCuomo 😂🤣😃😅😆 That's how I knew my daughter was recovering from #COVID19.  She sent me a video of herself trying out her new pair inside her apartment.  She may be recovering from a bruised tailbone now😖	Nonpersonal_reports
22743	@owillis My step mother had high fever an pneumonia flu symptoms, ended up in hospital. Is not home and still unwell, keeps asking for Covid19 testing and has been unable to be tested. They test her for all other flu and viruses, cane back unknown. She has isolated herself but no testing.	Nonpersonal_reports
22215	Today is Day 3 of my daughter's diagnosis of COVID-19!!We are trying to get Kiara in good spirits and due to her having COVID-19 her breathing, coughing, and fatigue has been the greatest challenges for her. So… https://t.co/6dmeBPcJPs	Nonpersonal_reports
21468	@MainStRadiology Today as my mom went for an MRI of the head, as she sat in the waiting area she started coughing. I recently received a test telling me she has COVID19 antibodies and she had not coughed until that moment so I knew it couldnt be COVID19 and it was instead the mask which...	Nonpersonal_reports
10903	"""""""""""""""Over half of coronavirus patients in Spain have developed neurological problems, studies show""""""""""""""""New research indicates that Covid-19 is causing a wide range of disorders in the nervous system and may be directly attacking the brain""""""""https://t.co/wmZZ2HGeob"""""""	Lit-News_mentions
12360	CNBC looks into scientists reporting neurological damage in COVID-19 patients. More @ https://t.co/WrRVu1lsx0	Lit-News_mentions
22076	All this time, my wife has been sick with pneumonia. 13 days now. She still has a fever, headaches, nasty cough, weak. Her doctor wanted to get her tested, just in case.	Nonpersonal_reports
14123	In a recent study, 82% of COVID-19 patients had at least one neurological symptom. https://t.co/cUtDqcmXZ8	Lit-News_mentions
30340	What today has demonstrated to me is that there appears to be no issue with getting a NHS covid-19 swab test (the do I have it test?) very quickly, so if you are having symptoms in the UK, and want to get tested, hopefully your experience will be as rapid as mine	Self_reports
11431	Very excited that my #ctsi grant @UFPHHP @UFMBI  was funded to study the relationship between early neurological symptoms (e.g. headache, anosmia) on COVID-19 severity and the development of more serious neurological conditions (e.g. encephalitis, stroke) https://t.co/gF0lw4P8jr	Lit-News_mentions
23459	My daddy has a fever #COVID19 And I don’t kno	Nonpersonal_reports
14312	"""""""""""""""Post–Covid clinics are opening in the pandemic’s wake to cater for an expanding population of so-called long-haulers -- survivors left with scarred lungs, chronic heart damage, post-viral fatigue and other persistent, debilitating conditions.""""""""Applies to 66% of adult patients!"""""""	Lit-News_mentions
22377	@AftermathXolo My grandmother has no Covid-19 symptoms, not even a cough, so please make me understand how she falls under infected people?	Nonpersonal_reports
30698	That is odd, and unexpected, I was still a fool to think I’ve gotten over the worst of it two weeks ago. I have no idea what to expect in week 14, 15, 16 et cetera. The only real positive is that my heart which have raging for about six weeks, is finally giving me less hell.	Self_reports
10519	The patient tested positive for coronavirus and is still in the ICU.Dr. Anthony Perry, an associate professor of geriatric medicine at Rush University Medical Center in Chicago, tells of an 81-year-old woman with nausea, vomiting and diarrhea	Lit-News_mentions
14279	@Stephen07069318 @ilvosu @WVGovernor Oh, joy, look what was just released. Yet another peer reviewed study. Cardiovascular complications may occur after asymptomatic or mild infection with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Damage was to both ventricles. . https://t.co/HZUtYAG7iD	Lit-News_mentions
10258	Experts and medical groups increasingly say a temperature check isn’t a good gauge of Covid-19 as many infected children and adults don’t get fevers. https://t.co/uXIKTImukm	Lit-News_mentions
30305	Hubby still exhausted. Kids are fine. Even they though have bouts of random fever and fatigue but hare with littlies to know if that is COVID or just kids.	Self_reports
22468	#SatyajeetDubey's mother tested positive, after she complained of 'severe migraine attack, high fever, and excruciating body ache'. #Covid19 #Coronavirus #CoronavirusPandemic #Quarantine #Lockdown #CoronavirusOutbreak #CoronavirusLockdownhttps://t.co/QAxK2bU43Y	Nonpersonal_reports
21148	@ArvindKejriwal my wife is having symptoms of  covid-19 since last five days. She also has breathlessness. I have tried help line number and all the labs but I am unable to get the test done. All are refusing to do the test now my 3 year son has also symptoms with fever.Ashu Sharma8010007675	Nonpersonal_reports
10337	Loss of smell and taste has been anecdotally linked to COVID-19 infections. In a study published April 12, 2020 in the journal International Forum of Allergy &amp; Rhinology, researchers at UC San Diego Health report the first empirical findings  #coronavirus  https://t.co/gDUEzpNWz1	Lit-News_mentions
20591	Pretty sure my mom has Coronavirus. She has or has had nearly all the symptoms including the chills. It was scary to see her with 5 blankets on the other night still not being able to get warm. She got tested yesterday and now we wait 6-10 days to hear back.	Nonpersonal_reports
11162	Months after Covid-19 infection, patients report breathing difficulty and fatiguehttps://t.co/gmNOs8Mvnt	Lit-News_mentions
11318	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/zVJzN5MvHq 06 https://t.co/hIPQCeIHeH	Lit-News_mentions
20694	..mild symptoms of covid-19 2 days ago however he suspected it to be minor cough due to weather change and waited to get better however today at morning 4 am he suddenly collapsed and passed away. and now my sister is alone and in great distress as she is suspected...contd. 2..	Nonpersonal_reports
12335	There’s An Unexpected Loss Of Smell And Taste In Coronavirus Patients https://t.co/MppaM4lFwg	Lit-News_mentions
22345	tw // father figure ? , covid , corona , coronavirus ------uh guys my father has a fever and there’s a chance he has covid, i am very scared	Nonpersonal_reports
